"Endothelial","CAFs","PVL","B_cells","T_cells","Myeloid","Normal_Epithelial","Cancer_Epithelial"
"SLC23A3",1.28865910741016,1.16429999834623,1.26736792771025,0.263346109385775,0.592155777552063,0.681099267165433,0.585069520446645,0.992865476729338
"CNPPD1",5.75982653164671,5.60008564552837,5.25894574861108,4.78839789101607,6.34763698576616,5.72489699372261,5.65852616167225,5.67713561206295
"FAM134A",5.16343260338546,5.03157839743033,5.276511560601,2.84156788175528,4.56745545762942,4.33857638854181,4.93104784830903,4.72919658095948
"ZFAND2B",5.87578878963533,5.22244174425601,5.69750841560733,4.07900154301773,6.25480952444898,5.123651085737,5.95451216832704,5.63304096474621
"ABCB6",1.28865910741016,1.23516631153727,0.554906375751487,0.111169855615069,0.36229307094012,0.202687577345746,0.585069520446645,0.731260800915773
"ATG9A",4.78620909322612,4.62623379168993,4.02191336430707,2.1124680517391,4.18519131365893,3.47330589403507,4.0003009727457,3.67486641113797
"ANKZF1",4.30444645753362,4.03089175184625,4.55554121432357,3.54272787490335,5.22546613820615,3.5496269540928,4.78166907612612,4.67430905804427
"GLB1L",2.35695580582531,3.91695908819352,2.38450842440495,0.263346109385775,1.24116900829269,2.63319599520918,3.08774611145486,1.81980799236577
"STK16",4.79694739789058,5.03654700936714,5.12960506567146,4.10944872441587,5.44304067792925,4.6076402963138,5.78167491251875,5.65840268587972
"TUBA4A",6.34688969809492,3.5508807558242,4.4511294340442,5.90294619621138,9.32543413886747,4.86824848201528,7.26241378952886,6.39713997101504
"TUBA4B",0,0,0,0.0566554659329345,0.0887348520037285,0,0,0.286916325493479
"DNAJB2",4.91007647584902,5.09962843482475,4.82988951775393,3.72419371418992,5.25452619707575,4.65159358811988,5.26709923838076,5.56426419843021
"DNPEP",6.14736488170546,6.26991719792846,6.31414864634055,4.96713196387241,5.90833357833668,5.44915819322765,6.49217056502563,6.48481441451397
"AC053503.4",0,0.420639998229429,0,0,0.212373883037879,0,1.3221207246777,1.57544194094358
"DES",0.498034576090598,1.42900316324117,5.33636040234059,0.0566554659329345,0.0887348520037285,0.461633966307325,0,0.823834222576753
"SPEG",1.16147803036105,2.0950371620598,4.85348976714755,0.444101678604105,0.916951170735155,0.104900371175625,3.95449663594672,3.32498620254107
"GMPPA",4.50112911999046,5.39097943193474,4.62574982831767,4.67986814638521,4.47788347100342,4.55306532255052,5.17023712012101,5.40856267641219
"CHPF",2.23590907358078,7.78151198770653,5.58922015901888,6.61006791761521,4.21012930911545,2.79871200079272,6.33123392589896,5.6864116424138
"TMEM198",0.498034576090598,2.33978003983984,2.24871284038951,1.33455148470012,0.530131152380717,0.104900371175625,3.24821475897451,3.02697119189538
"OBSL1",4.04096337381771,4.82310619285691,4.74410894098764,0.444101678604105,0.289279977878413,1.03975725797146,5.08777443541648,3.78258945509644
"STK11IP",3.07402386234297,2.8264735928022,2.50861447720394,1.02952238637694,2.61039187630027,3.22830054403862,1.58517653223396,3.10283048982983
"SLC4A3",0,2.05642096597919,0.95467769051494,0.111169855615069,0.131136145003679,1.09173492005868,2.70071136809793,2.67598047177813
"EPHA4",6.25642100729309,2.65615285901349,4.17960461819183,1.1900835046716,4.54802564046888,0.985836719563867,3.58525678586572,1.46479265968033
"CTD-2308L22.1",1.02199177786661,0.839865140064008,0.768595053659232,0.0566554659329345,0.251339326277335,0,1.00016052661134,0.411474647911188
"PAX3",0,2.37158531998042,2.50861447720394,0,0,0.104900371175625,0,0.150579008573658
"SGPP2",0.270402309360124,0.154246704479732,0,0.526640216744906,3.77812029719295,0.538558756331102,2.00024078321942,1.90703364626191
"RP11-16P6.1",0.498034576090598,0.154246704479732,0.554906375751487,0.111169855615069,0.0887348520037285,0.104900371175625,0.585069520446645,0.526128417830285
"FARSB",4.86995751218232,4.6716538546908,5.03988341840709,3.00163569283765,4.71761866287962,4.06068602439874,5.26709923838076,6.11747171586429
"MOGAT1",0.270402309360124,0,0,0,0.0887348520037285,1.28272583685762,0,0.150579008573658
"ACSL3",5.83469104798946,6.05903321491997,6.14754931538819,3.63398677427648,5.51485550124982,6.39425645107588,6.67979800316128,6.2753858810267
"KCNE4",1.51364088467723,5.8090572397976,7.50828833415691,0.263346109385775,0.56147676113946,0.202687577345746,0.585069520446645,4.67430905804427
"SCG2",0,3.92769650581047,1.74216426057711,0,0.172326747665931,0.104900371175625,0,0.411474647911188
"AP1S3",1.16147803036105,1.42900316324117,0.95467769051494,2.6886398087539,2.68344525910431,2.97512225835291,3.08774611145486,3.44643340062204
"WDFY1",5.98781358304449,5.55923863882965,4.76914251033694,3.75447922089761,5.44198840481253,5.0134332575724,4.75519664860179,3.82800035402582
"SERPINE2",6.41817462214528,8.29419080318073,5.24116342175985,1.71499540166822,5.10432369097561,1.63773237969061,4.58527016103699,6.33558300473894
"FAM124B",5.48228537512595,0.154246704479732,0.554906375751487,0.0566554659329345,1.65849262188337,0.611588699171602,0,0
"CUL3",4.92972520261083,5.02659261454317,4.41985492129717,2.97982776609882,5.51985089345684,4.58967705288068,4.72822937668124,4.03580708180079
"DOCK10",1.4055311708676,3.61871324325333,4.99814302219043,3.31782739167427,6.68881854280848,6.37472083449611,3.08774611145486,1.86407992916923
"IRS1",1.7082249342733,5.03157839743033,4.21647415235876,1.2879845821149,1.33485028097132,0.611588699171602,4.80766449310207,3.83913320194978
"RP11-395N3.2",0,0.839865140064008,0,0,0,0,1.3221207246777,0.910823972467973
"RHBDD1",3.33204070715396,3.05911749430605,3.12758530235306,3.80082231624757,3.68156615600119,3.47330589403507,3.39260788642304,2.90513474230037
"COL4A4",0.867561642945941,2.84924312821406,0.303969663325054,2.53760000698248,0.212373883037879,0.104900371175625,1.80758424032064,0.150579008573658
"COL4A3",0,1.16429999834623,0,1.58620891105932,0.0450495376853673,0,0.585069520446645,0.411474647911188
"AC097662.2",0.270402309360124,1.16429999834623,1.26736792771025,0.214382771717558,0.131136145003679,0.202687577345746,0.585069520446645,1.21423579416205
"MFF",6.43201847712145,6.90880648883964,6.99604734743314,5.66175682362438,6.93231340615292,6.46123780840783,6.90720895597209,7.17232114996954
"AGFG1",4.55272809181803,3.96986444047191,3.43969482858424,2.08549284303264,4.69659610767365,4.87938161570953,3.70073606101238,3.90418435223071
"SLC19A3",0,1.16429999834623,0.554906375751487,0,0.0450495376853673,0,0.585069520446645,0.411474647911188
"CCL20",0.694597086640622,1.30271399358967,0.554906375751487,0.911607913669993,5.91820454666914,7.72860708103122,0.585069520446645,4.59771818307191
"SPHKAP",0,0,0,0,0,0,1.00016052661134,1.07049150837688
"PID1",0.270402309360124,5.62997941551576,0.95467769051494,0.214382771717558,0.172326747665931,5.36453479207805,1.58517653223396,3.12118804653083
"DNER",0,0.839865140064008,0,0,0.0450495376853673,0.294265332565076,0.585069520446645,2.1409294910988
"TRIP12",5.97368560545078,5.31939896193784,4.91085468316897,3.40223023658096,5.53176973291489,5.79123865074757,5.00031100408928,4.5645649901261
"FBXO36",2.57227342505157,2.52087401315976,1.83992054457147,0.526640216744906,1.48952262523876,1.56604705863698,2.80763009959952,3.0463132329194
"SLC16A14",4.76448968485692,2.13264661829055,1.40149751047669,1.2879845821149,0.289279977878413,0.294265332565076,1.3221207246777,3.06539938439581
"AC009950.2",0.498034576090598,0.154246704479732,0.303969663325054,0.16369912086856,0.498089339297804,1.36950700127909,0,0
"SP110",5.11276236257775,4.75841687880826,4.17960461819183,4.3607370016748,6.17282411543985,5.59810482558486,4.20975704955546,3.88282489096803
"SP140",1.02199177786661,0.839865140064008,0,5.34380890315678,7.17582520005664,4.81898673183164,0,1.67820601551573
"SP140L",5.33533775573963,4.537889882655,4.40395969862899,4.2158933671354,6.07439924427363,5.0335054384483,4.35785738137687,4.25114639470597
"SP100",7.6786109854716,7.17074260527357,7.2986211442962,6.29756845824841,8.43834019946187,7.09068090534779,6.47605085958739,5.78757175621022
"CAB39",5.22038282114256,4.60632160668835,4.16081038400099,3.14570425367645,5.54457165093443,5.71664426419562,4.20975704955546,3.90418435223071
"ITM2C",3.17626227089451,7.90211031182284,7.46872195908964,9.31610962433254,7.31250772865704,7.03783673957939,5.89513340370892,4.50988234502483
"GPR55",0,0,0,0.749218110553073,1.18189394774094,0.929822400119204,0.585069520446645,0.411474647911188
"C2orf72",0,0,0,0.214382771717558,0.251339326277335,0,1.3221207246777,1.46479265968033
"PSMD1",6.35417879526009,6.02943145300688,6.25778005818549,3.87752202132324,5.83727846429785,5.77344590155143,6.02268390992701,6.24431843558743
"HTR2B",1.79648541879183,3.95943744065018,0.303969663325054,0.111169855615069,0.172326747665931,1.52882285762314,0.585069520446645,0
"ARMC9",2.71499088635268,4.66525216791862,2.38450842440495,1.05755438298874,0.892509411358271,1.70602374173909,3.64415154493755,2.86212359968968
"B3GNT7",0.867561642945941,1.23516631153727,0.554906375751487,0.84882796641679,3.70280725550614,2.78298920127471,3.17021036973713,2.21116513048509
"NCL",8.45884664248213,8.4875577272544,8.76995204364409,6.86480041173654,9.12086426576354,8.12020868075639,9.19014504458609,9.48954103489812
"LINC00471",1.51364088467723,0.645426846363549,0.768595053659232,1.54719771260171,0.940985733306501,0.294265332565076,1.3221207246777,1.46479265968033
"NMUR1",0,0.745919179018621,1.74216426057711,0,2.60287888847467,0,0,0.411474647911188
"PTMA",12.6978351527273,11.8215110674534,13.1405034505718,10.1943577081745,12.5646222327427,11.702925780371,12.6262580841185,12.5897361719041
"PDE6D",5.63969979918862,5.1231745455823,5.39382504918684,3.50759569553096,5.55920330243328,5.16366361943458,5.20976572529985,5.19553734038695
"COPS7B",4.63881055780817,5.04149856822068,4.58403595765699,2.99440295004836,4.82160818504549,3.94534956497614,5.12959488086045,5.35527706170564
"NPPC",3.47262581616558,4.66525216791862,2.09879448671005,0.749218110553073,2.27439620839714,1.56604705863698,4.95450699088551,2.62543394155873
"DIS3L2",4.54000032835477,4.01083478704086,3.77241133141852,2.70645464462893,4.85835544860863,3.60432971328885,4.24823165398953,3.75933649364432
"AC068134.8",0,0,0,0,0.0887348520037285,0,0,0
"ECEL1",0,4.03089175184625,4.8058967754755,0.16369912086856,0.498089339297804,0.104900371175625,0,1.46479265968033
"TIGD1",2.4686278260401,2.49222661383826,1.83992054457147,0.783191320460611,2.76649014403008,1.89341051861528,2.80763009959952,2.72481582830823
"EIF4E2",6.24470286056961,6.84934039242828,6.30988993745948,4.35227488740322,6.52506397212526,6.57288561530809,6.21948524709875,6.98455501554948
"AC073254.1",0.270402309360124,0.420639998229429,0,0.0566554659329345,0.867646419473026,0.747414125640854,1.00016052661134,0.526128417830285
"EFHD1",3.47262581616558,4.54488098250238,8.42384497388322,2.66149817018534,2.12504668955885,1.63773237969061,8.42868027628293,7.75173821952967
"GIGYF2",5.49553025662285,5.24836982626249,5.361268895814,4.2158933671354,5.39925544900858,4.64725803036733,5.45974535853544,5.21703266363084
"C2orf82",1.28865910741016,1.08977203908369,0.303969663325054,0.48596113489173,0.98788600516918,0.538558756331102,7.75854276741172,1.98928494050865
"NGEF",1.02199177786661,1.16429999834623,0,0.16369912086856,0.0887348520037285,0,2.58523003515116,2.59948067203577
"INPP5D",4.92972520261083,0.645426846363549,1.26736792771025,4.22827795187864,6.29090796811552,6.02641331071503,2.80763009959952,0.992865476729338
"ATG16L1",3.47262581616558,2.89373166442326,3.43969482858424,1.60532593051056,4.41706559985728,2.70169740311519,3.95449663594672,3.78258945509644
"SAG",0,0.293583318285671,0.303969663325054,0.263346109385775,0.736466940664406,0.202687577345746,0,0.632337435328787
"RP11-400N9.1",0.867561642945941,0.928065716916319,0.95467769051494,0.214382771717558,0.680462533546194,0.380375366956368,0,0.632337435328787
"DGKD",4.40613691559505,3.05911749430605,4.73142735625865,3.58185850047669,4.82160818504549,4.31143267435647,3.85827989241416,4.22592229395154
"USP40",3.90860163112097,4.22619585366899,4.04259344873598,2.27649025706264,2.47702423192072,3.18109508567372,3.85827989241416,3.637093966376
"HJURP",0.498034576090598,0.293583318285671,0.554906375751487,0.214382771717558,2.52551534877267,0.681099267165433,0,3.3090604404554
"AC097713.3",0,0,0,0,0.0450495376853673,0,1.80758424032064,0
"AC097713.4",0,0,0,0,1.80973125606376,0,0,0.150579008573658
"ARL4C",4.47462066418468,5.3071158259629,1.93147118075483,3.10598864590855,8.00242081522788,7.49223271519036,5.35786521070027,4.24278726757261
"SH3BP4",4.9001508408024,3.59196173877527,3.08834053150306,0.604711063483603,0.326248363432385,3.33996894419001,4.72822937668124,4.69896166376001
"AGAP1",3.52523581671508,3.56470480151618,4.16081038400099,0.526640216744906,0.708736476507081,0.538558756331102,3.85827989241416,3.53124768514119
"ASB18",0.270402309360124,0,0,0,0,0,0,0
"IQCA1",3.27173242205491,2.97879319398717,0.303969663325054,0.214382771717558,0.289279977878413,0.461633966307325,4.20975704955546,1.28107110868942
"ACKR3",4.56534454948432,3.22499565200509,5.75502861847133,0.0566554659329345,0.465319691827479,1.49061270791344,0.585069520446645,1.14415317348243
"AC105760.2",1.61421100073145,0.645426846363549,1.11947785320674,0.214382771717558,0.498089339297804,0.104900371175625,1.58517653223396,1.28107110868942
"COPS8",6.87363219662314,7.33300657288876,6.88591991003378,4.22209894865199,6.15816133497775,5.24050589740604,6.34904525094284,6.57913173835145
"COL6A3",2.71499088635268,10.6590927295165,7.38415297959352,1.50710224465315,2.81281340623291,1.83361235625773,2.32218492889266,4.11121509014798
"AC112721.2",0,2.27398538172905,0,0.16369912086856,1.95843180749039,0,0,0
"MLPH",4.83911875297746,2.54896362294733,3.34297128559547,1.69728636612043,1.22168000641807,1.67228210268569,6.82686669446053,6.92832687170703
"RAB17",1.95829249413458,0.928065716916319,2.0175572382709,0.526640216744906,0.498089339297804,1.2372958333193,5.28571502344171,4.81627580002307
"AC104667.3",0.498034576090598,0,0.768595053659232,0.0566554659329345,0.131136145003679,0.380375366956368,3.00028090984928,2.90513474230037
"LRRFIP1",8.79910911907571,6.78879050498345,7.43392223756722,5.92213166634137,8.70178068806444,8.54263191877994,7.50016514896651,7.27016200240539
"RBM44",2.17135100525493,0.53740701617698,0.303969663325054,0,0.622195963621443,0.461633966307325,0,0.411474647911188
"RAMP1",2.57227342505157,7.05185875619668,5.31101429080208,1.40169939159751,2.68344525910431,3.21664319241717,4.08776499415772,6.08276705374078
"UBE2F",5.07796570300561,4.89599581709355,5.12960506567146,2.89692073593555,5.14627585063969,5.79516297077834,4.97759076836206,5.84115836717209
"UBE2F-SCLY",0,0.154246704479732,0.303969663325054,0.0566554659329345,0.172326747665931,0.294265332565076,0,0.286916325493479
"SCLY",2.75958954004116,2.33978003983984,2.09879448671005,1.21518861943521,3.36810757297637,1.97870259415817,3.64415154493755,2.77205208560895
"ESPNL",0,1.65258637465761,0.768595053659232,0.16369912086856,0.0450495376853673,0.104900371175625,0,0
"FAM132B",0.270402309360124,0.293583318285671,1.11947785320674,0.0566554659329345,0.326248363432385,0.104900371175625,0,0.150579008573658
"ILKAP",5.34268530346262,5.29057392067559,5.276511560601,3.47158658615433,6.04489984120267,4.98622841179166,5.7947311179242,5.41972939976449
"HES6",1.95829249413458,1.80011873871711,2.72876503412173,1.88106727977497,2.80628616771293,2.75102002146938,1.58517653223396,5.28781011599943
"PER2",3.78460195212906,4.9123061027196,4.30472507663716,1.54719771260171,3.30931124110912,3.22830054403862,6.04471029108235,4.04545146645081
"AC012485.2",0.498034576090598,0,0,0,0,0,1.58517653223396,0.823834222576753
"TRAF3IP1",3.41802446798474,2.73162209764253,3.47054673334704,1.26412507375616,2.03858482021056,2.08510686520878,3.45972347191921,3.54491100739296
"ASB1",1.79648541879183,4.69069022184991,4.06298128205172,2.84960665049363,4.89879903451606,3.95940698537264,3.85827989241416,4.25945736705557
"AC016999.2",0,0.154246704479732,0,0,0.397459134812248,0.104900371175625,0,0.150579008573658
"AC144525.1",0,0.53740701617698,0,0,0,0,0,0
"TWIST2",0.694597086640622,6.79466789682662,2.72876503412173,0.0566554659329345,0.212373883037879,1.45136295599388,1.58517653223396,2.21116513048509
"HDAC4",3.17626227089451,3.6961143331295,2.62288496976637,0.94200227720312,3.76134564704263,2.88961184409196,3.08774611145486,2.1409294910988
"AC062017.1",1.79648541879183,1.16429999834623,2.0175572382709,1.54719771260171,2.39239794553897,1.95082844242152,2.17017470178704,2.77205208560895
"NDUFA10",6.77660350353283,6.39705365548468,6.7728876571168,4.63173317506779,6.46727804256886,6.08047407397098,7.13987011116687,7.40550559753757
"MYEOV2",7.63887498319615,7.46233037396971,7.59484746715415,5.79988615330818,7.42569058900369,7.35008402717144,7.81730323511603,8.59962394666186
"GPC1",1.4055311708676,5.88264224366784,4.43557692149812,0.94200227720312,1.24116900829269,1.19038861036333,5.32224110523698,5.02078015130992
"ANKMY1",3.20879269815248,2.27398538172905,2.24871284038951,2.12576884258017,3.98589265600494,2.96121787068536,3.00028090984928,2.74862727261808
"DUSP28",3.71836200036349,2.84924312821406,3.61562334712046,3.35218330998159,4.58281307706375,4.09928730372091,3.58525678586572,4.28410682487381
"RNPEPL1",4.91993428960133,3.47970089392962,3.93609472109868,3.03020942420344,5.17061971661674,5.16366361943458,3.45972347191921,3.7710098219671
"CAPN10-AS1",2.8028507383466,2.52087401315976,2.72876503412173,2.88132115132566,2.72556515120209,1.92240510917851,2.17017470178704,2.59948067203577
"CAPN10",3.07402386234297,2.68175044239237,2.24871284038951,1.97224625654582,3.21390027338251,2.36404196012656,2.90716883038387,2.70060477532841
"GPR35",0.694597086640622,0.53740701617698,0.768595053659232,0.356552907327765,3.98589265600494,3.79668505282144,0.585069520446645,0.411474647911188
"KIF1A",0.270402309360124,0.154246704479732,0,0.0566554659329345,0,0.104900371175625,0.585069520446645,2.0287164100076
"C2orf54",0.270402309360124,0.293583318285671,0,0.310702092624104,0.0887348520037285,0,0.585069520446645,2.77205208560895
"SNED1",3.47262581616558,5.3071158259629,2.24871284038951,1.40169939159751,1.79661900315044,0.611588699171602,1.00016052661134,1.57544194094358
"MTERF4",5.46218723013675,5.19603914229013,5.2049274018947,4.63406210281852,6.22085544728239,4.40171050402433,4.88295320333996,4.94035546252771
"PASK",4.14548786926116,1.48823037260238,1.11947785320674,2.4451324398963,6.76988706941719,2.23130520990528,1.58517653223396,2.17647468437222
"PPP1R7",6.29859115273281,6.10705848811664,6.48630976624958,4.69109596748665,6.63734513363171,5.8508977087429,6.04471029108235,6.63449594373475
"ANO7",2.10376819666235,2.37158531998042,1.26736792771025,0.263346109385775,0.708736476507081,0.681099267165433,1.80758424032064,1.62773877856072
"HDLBP",6.75748929065348,8.05806462893517,6.81556830756245,7.09016672052082,5.86266572914105,6.72154067167687,7.30865804026673,8.20598765431865
"SEPT2",7.8469462354346,7.76588989614433,7.94029434862035,5.76099055488881,7.30094651548367,7.01024865489514,7.05016716217279,7.40269440274434
"FARP2",3.47262581616558,4.01083478704086,4.12247106647021,3.00163569283765,3.20400273715746,4.21512629566418,4.24823165398953,3.34073807953122
"STK25",6.48278101665833,5.89089626725785,5.9537198685799,3.52777586157094,5.81306520127658,5.1453340893127,5.68681532953001,6.05677566344535
"BOK-AS1",0.270402309360124,0.420639998229429,0.303969663325054,0,0.0887348520037285,0,1.3221207246777,0.632337435328787
"BOK",4.75350611957126,3.82805543758339,3.55933098651307,0.356552907327765,0.940985733306501,0.202687577345746,4.32223308017886,3.97654630909034
"THAP4",5.17170728608162,5.06113658815711,4.98751646083915,3.88536346429248,5.1029928248381,4.41707159302182,5.84580550369413,5.75267245189699
"ATG4B",5.41417320308799,5.12783800118446,5.00869188270173,3.15221851263187,5.60880738938325,4.94089628400429,5.19013679970545,5.33182378910432
"DTYMK",5.5216607182304,4.97058074750912,5.33636040234059,3.39125776825721,5.28418724851881,4.90502961283572,5.35786521070027,6.96181682891641
"AC133528.2",0.498034576090598,0.53740701617698,0.303969663325054,0.111169855615069,0.498089339297804,0.202687577345746,0.585069520446645,0.286916325493479
"ING5",3.74078161520766,4.25205715494237,3.72201846240456,3.39675443383109,4.76045578765088,3.16904836944626,4.20975704955546,4.06454894693419
"D2HGDH",4.14548786926116,4.44378128386662,4.25242488046814,2.21559137456066,4.18015156563564,3.55888933656447,4.39262317236343,4.48174361515653
"GAL3ST2",0,0,0,0,1.03330948853825,0.202687577345746,0,0.632337435328787
"AC114730.2",0.270402309360124,0.645426846363549,0.768595053659232,0.0566554659329345,0.431788374170872,0.87154510073865,0,0.150579008573658
"PDCD1",0.694597086640622,1.30271399358967,0,1.73248969268882,7.03602621353562,1.89341051861528,0.585069520446645,1.21423579416205
"RTP5",0,0.154246704479732,0,0,1.91054794311435,0.380375366956368,0,0
"AC093642.3",0.498034576090598,0.293583318285671,0,0.111169855615069,0.592155777552063,0.538558756331102,1.00016052661134,2.17647468437222
"RP11-341N2.1",0.270402309360124,0,0,0.214382771717558,0.0887348520037285,0.202687577345746,0,0.150579008573658
"CHL1",0,3.816547150867,0.303969663325054,0.566203672146951,0.0887348520037285,0,3.17021036973713,2.0287164100076
"LINC01266",0,0.645426846363549,0.303969663325054,0,0,0.202687577345746,1.00016052661134,0
"AC087430.1",0,0,0,0,0,0,0,0
"CNTN6",0,0.154246704479732,0.303969663325054,0,0,0,0.585069520446645,0
"CNTN4",0.498034576090598,5.37144958339627,3.53033911417213,0.678773143423767,0.131136145003679,0,3.75518475957903,0.632337435328787
"IL5RA",0.498034576090598,0,0,2.80068810200826,2.93751520597592,0,0,0
"TRNT1",5.76530475998588,4.65236294008945,4.62574982831767,3.96522358724491,5.37960476646832,4.26691166050148,5.15005911259589,5.12906025049305
"CRBN",7.14347658003005,6.3298347842299,6.30561862001578,3.77150399441753,6.37325559913757,5.15452796390522,5.76849947022624,5.55753974095641
"RP11-97C16.1",1.7082249342733,0.839865140064008,0.554906375751487,0.310702092624104,0.680462533546194,1.09173492005868,1.80758424032064,0.731260800915773
"SUMF1",4.83911875297746,5.6365391878249,5.05013251559612,2.56715081246981,4.34233511521018,5.28024745700721,5.70075458042087,5.0402048157485
"LRRN1",1.02199177786661,2.46299882278633,0,1.00093490869199,0.56147676113946,0.294265332565076,3.95449663594672,2.21116513048509
"SETMAR",3.33204070715396,3.6961143331295,4.02191336430707,0.84882796641679,2.35710677328405,1.80275737326572,4.70074840731112,4.06454894693419
"ITPR1-AS1",1.28865910741016,0.928065716916319,0.95467769051494,0.16369912086856,0.940985733306501,1.19038861036333,0.585069520446645,0.823834222576753
"ITPR1",5.91574814297597,4.20869379634684,5.21407208874922,2.84156788175528,5.44409218409823,4.76798326009867,5.61502432845025,3.47526240771769
"EGOT",3.44558343724705,3.64497771895201,1.11947785320674,0.214382771717558,0.790378293953127,1.3267688295898,4.49215986497128,3.12118804653083
"AC018816.3",3.24060576280949,1.97594212146556,3.74743491154466,1.46586050797345,3.55879729301721,1.83361235625773,1.80758424032064,5.61372273455591
"BHLHE40-AS1",1.51364088467723,0.53740701617698,0.303969663325054,0.214382771717558,3.93593969203953,0.294265332565076,1.80758424032064,1.40611381868667
"BHLHE40",8.20337433136495,7.27637708609503,7.56120280772569,4.25576057119215,7.51770956035026,7.51620567697501,7.47605266295958,7.89064093620133
"ARL8B",5.79774434522966,6.06147282924105,5.97000550374602,3.80082231624757,6.02536148745478,6.9726242135597,6.19998901285073,6.2039808726493
"AC026202.3",1.4055311708676,1.36724000903095,1.26736792771025,4.39684322537056,0.36229307094012,1.3267688295898,1.3221207246777,0.910823972467973
"RP11-572B2.1",0,0.293583318285671,0,0.678773143423767,0.289279977878413,0.461633966307325,0.585069520446645,0.150579008573658
"EDEM1",3.78460195212906,4.08944198097269,3.08834053150306,4.7459606042647,4.66447649295325,5.74126216323781,3.64415154493755,3.80547356884562
"LMCD1-AS1",0.867561642945941,1.84612390059519,1.52421073510822,0.16369912086856,0.289279977878413,0.294265332565076,2.17017470178704,1.52117783835829
"LMCD1",9.02827173608819,7.18087581353037,7.38617706587192,1.73248969268882,4.7262884474534,2.27692129112278,5.78167491251875,4.76466144021137
"SSUH2",5.88588286698668,0,0,0,0.0887348520037285,0.294265332565076,0.585069520446645,1.72696735317691
"OXTR",2.84485236828559,0.745919179018621,1.11947785320674,0.16369912086856,0.465319691827479,0.461633966307325,7.24824643696537,1.28107110868942
"RAD18",2.84485236828559,3.40482606010672,3.08834053150306,1.58620891105932,3.64179280457694,2.65062867964613,4.1702282033815,4.15641892380423
"SRGAP3",1.02199177786661,3.18974692844596,1.63729947506555,1.56683516811325,5.57656762958953,3.8877087494604,3.52385507813734,3.06539938439581
"RP11-380O24.1",0.498034576090598,0.745919179018621,0.95467769051494,0.48596113489173,0.680462533546194,0.461633966307325,2.17017470178704,1.14415317348243
"THUMPD3-AS1",6.84804506595057,7.11193657653998,7.353445890407,5.11784734042675,6.93231340615292,6.34825491366026,7.49217234836031,6.82852027556413
"THUMPD3",4.47462066418468,4.96537925552836,5.22315917587524,2.93519732664878,4.65905300611763,4.13068436755797,4.64416438509483,5.57761980871985
"SETD5",6.38297239726383,6.44828827281868,5.98076135020211,4.48205063972969,6.01619937264851,5.16669602741228,6.11925748937927,5.68332625440703
"MTMR14",5.25194409836832,4.44378128386662,4.51171522549349,3.80082231624757,5.67299777017111,6.16327036342788,5.32224110523698,4.92997966390471
"CPNE9",0,0.154246704479732,0,0,0.0887348520037285,1.2372958333193,0.585069520446645,0.150579008573658
"BRPF1",3.6250280999413,2.95799335413976,2.72876503412173,1.50710224465315,3.47073419569773,2.94717817031699,3.39260788642304,2.90513474230037
"OGG1",4.07665295244292,4.69698026492927,4.32174546781505,2.51755774826832,4.58281307706375,3.38232351933882,4.04469570006635,4.46746572807024
"CAMK1",5.73770319763117,5.06113658815711,6.29272826414636,1.05755438298874,4.93664626809545,6.31173790884221,3.70073606101238,3.12118804653083
"TADA3",5.42805532389523,6.50136398039456,6.64009926237278,4.23443060351255,6.64833530949995,5.94397658834276,6.59277474620614,6.47056703621477
"ARPC4",6.62515818460206,5.9180735280702,6.69010944399585,4.0338558695533,6.30080931743731,6.82112727361712,4.90720093094373,6.59399497507509
"ARPC4-TTLL3",1.02199177786661,1.36724000903095,0.95467769051494,0.604711063483603,2.32093061546944,1.86382123647391,2.17017470178704,0.992865476729338
"TTLL3",3.96682107562673,4.15487642478646,3.08834053150306,1.26412507375616,2.79972926349791,2.97512225835291,3.32221702992869,2.54613003489659
"RPUSD3",4.97770720016315,4.78818115233912,5.05013251559612,3.89316251716795,5.53176973291489,4.89774802235351,5.34016311230876,6.51115484609993
"JAGN1",5.95463047757232,5.9180735280702,5.89238192079396,4.37751376689874,5.66038614626941,5.44416840032562,6.49217056502563,6.41212739965426
"IL17RE",1.4055311708676,3.27630474276804,4.23456149619574,0.310702092624104,1.74294473520649,1.67228210268569,4.45973806303359,3.7710098219671
"IL17RC",4.28931595399652,4.83456248398538,5.21407208874922,2.17777865068709,1.43978516495488,3.77300260289032,5.83320541794411,5.3396839861526
"CRELD1",5.64565272381716,5.22679558028319,5.13923824213979,3.39675443383109,4.99950745244389,4.34929247489097,5.35786521070027,5.53032402894277
"PRRT3",2.71499088635268,3.03945178284034,3.2030104521539,0.911607913669993,2.66191501527882,1.45136295599388,3.45972347191921,3.50352660023591
"PRRT3-AS1",1.61421100073145,1.08977203908369,1.93147118075483,0.263346109385775,0.651623382337188,0.380375366956368,2.00024078321942,4.80496446487733
"RP11-1020A11.2",0.694597086640622,0.53740701617698,0.768595053659232,0.16369912086856,0.251339326277335,0.104900371175625,0,0.731260800915773
"EMC3",6.87109380841491,6.4796379273741,6.6603118354004,5.0687637268068,6.55943269519274,6.341561870286,6.45974900627254,6.8102507697129
"AC022007.5",0,0.928065716916319,1.40149751047669,0.783191320460611,0.326248363432385,0.202687577345746,2.32218492889266,2.43311835157101
