"Endothelial","CAFs","PVL","B_cells","T_cells","Myeloid","Normal_Epithelial","Cancer_Epithelial"
"CCNL2",107.741174322008,67.1533208710935,85.9468897815232,32.2637247245804,52.9909328377665,30.4326579423818,54.222327855067,55.0200357163892
"RP4-758J18.13",1.27577639030972,0.68786954345742,0.149154777166492,0.123094511705535,0.101982150656523,0.21302189418681,0.474164251983194,0.398890854360568
"ANKRD65",30.5549104242069,27.5142472736158,5.37083903782983,0.769698741495033,0.468408334871245,2.61033495288087,48.0119455095702,8.81347893860996
"RP4-758J18.7",0.158807445020068,0.230429002749958,0,0,0,0.0431520613049252,0.725459402894194,0
"RP4-758J18.10",5.02585912343573,0.0592380880054068,0.362766200688015,0,0.0310642049899551,0.049026163890936,6.95417957348996,2.03047871886174
"VWA1",329.705128212165,14.9737267797553,12.4200184466956,0.834399065414118,0.643158287995449,2.07827276562873,30.5469629586893,14.258885105241
"ATAD3C",9.11397991449002,3.12214557205154,0.459313612511442,7.25392692690259,2.23420790819913,1.81249573441736,16.5678628487354,5.30524244250309
"ATAD3B",15.5103091946381,8.92330149617549,6.05934448590548,5.71186537193642,12.0010008432318,7.82487455896428,13.6332963557684,35.8462528006777
"ATAD3A",13.2212044847885,13.2524175902535,12.0422140668277,6.04544753213565,6.71089117453727,8.68744658202928,9.03417685464774,37.0582593993409
"TMEM240",0.540800660681923,1.46891506428622,0.251956599387346,0,0.0727594879827519,0.070273900961867,1.69968207801552,0
"SSU72",137.742362434199,119.687353183726,117.608110021314,80.3548483783618,160.512014327779,123.098604337068,213.035658706436,333.161491390199
"RP5-832C2.5",5.40772625714387,5.32109701174016,2.77644778987722,4.86314628536615,11.1432948095643,5.03647123973667,6.93689503206491,3.37932768953105
"C1orf233",0.282433537739899,7.58602022337316,0.45667143686327,0.294120588264706,0.666694204846766,2.94323286632036,2.89001070429925,3.96040541064706
"RP11-345P4.9",7.61789886741215,9.50197030409529,6.09848681475872,3.19973462327443,5.48403423057944,4.08164892081879,14.8964980697153,8.46000443644145
"MIB2",31.8716729029552,17.565601881317,18.1418006128153,12.557920425762,39.7697110083974,15.8863613553422,37.6795762981001,14.3240612804173
"MMP23B",2.10121303540017,76.4710078697758,5.78975114502621,1.41529315113721,3.83443414628495,4.29908052001038,0,0.617840491230023
"CDK11B",34.0839903311892,29.6698162745537,25.741181884646,30.7452919687775,34.8916876343413,36.5750139404497,20.2485714363122,31.6831763827274
"RP11-345P4.10",0.861295255602315,0.426391571058956,0.130457748844568,0.494195108202696,0.481689653893477,0.892933619869867,0,1.2070735359428
"SLC35E2B",20.6139080522464,36.7692987655326,21.9426617051713,16.5350602231436,23.8488750440751,12.4797767240611,19.8831670133842,21.2048382920194
"RP11-345P4.7",0.10606846316237,0.707948107100079,0,0.0584542396615718,0.517737904488709,0.222417658210733,0.739844193885871,0.227102606774562
"CDK11A",30.4503847397665,18.9997176665382,20.9229685224537,31.918300621787,47.9983594476164,32.994111674739,17.4028507851855,23.4237176634517
"SLC35E2",4.17935466193465,4.99863591940333,0.853191392394578,2.29189520977554,3.48897656706659,1.88053353884609,2.38341467109239,3.62431812912129
"NADK",25.1278231256171,15.2864783524162,19.9615987412014,13.4805985810852,10.3922782273503,53.0738627419015,14.5961330389749,26.398699948151
"GNB1",144.291056944125,82.264459315771,66.23686103404,32.6727034460309,62.034674297319,118.959434224015,39.2796095565341,56.4052688092018
"RP1-140A9.1",0,1.1225630539497,0,0.0807770711071757,0.0915617862435307,0.106509096168612,0.632040137076865,0.436056638680082
"CALML6",0,0,0.761014194638248,0,0.0290399710808352,0,0,0
"TMEM52",0.815230789941742,0.667804983275325,0.232635280935001,3.42520611292915,1.28391877948308,0.701784712389375,2.35972201706453,7.47941444127623
"GABRD",27.0121185109873,4.79098227818899,35.4277553606037,0.0879836902472449,0.0352186883320767,0.039768227588158,0,0.470909635230044
"PRKCZ",3.13941898461047,3.96326832251633,3.22135527371241,6.15219010832678,15.9767824408439,3.20093915269987,16.1887019623811,26.2833484265378
"RP11-181G12.2",2.03013032562385,0.518630445007816,0,0,0.105725634257753,0.173214461210024,0,0.0848499483815339
"FAAP20",114.313483710517,137.102612806589,149.79191392605,67.9692609658218,113.748080328655,128.382337685196,154.906717830959,220.651936858941
"SKI",54.5361649326671,47.61702205805,34.5876993349291,11.3474428734182,43.2476020171707,33.2524200928683,23.3329072490074,9.16770579576488
"MORN1",2.4807531717828,5.56658370627447,5.00539700530404,2.23695104488516,2.13652631957935,1.1519812212544,14.401360656331,10.4665586032973
"RER1",153.151127446885,187.584215818127,175.954712676915,89.1401621114122,118.847091515994,161.6070365587,130.029361584303,263.60394841916
"PEX10",22.0805174250864,19.5028405302622,26.6209671397836,10.2678273784341,9.10083577772781,12.4007220493168,37.9947084681968,54.9798468982339
"PLCH2",0,0,0,2.38803844236655,8.07716066077789,0,6.46722843248808,1.43255509693652
"PANK4",6.51075836953751,6.23632763400717,17.7855526380186,2.5555393588981,8.64648964021941,3.16097150470221,2.38870417308457,4.19900937212951
"HES5",3.09277144615264,0.36594876058644,6.94724810886237,0.126722521562904,0,0.789734712315439,0,0
"RP3-395M20.12",7.68139724191032,4.09585851739876,41.7495189957239,19.2803721410667,25.5641699437266,28.2237330504291,7.95173703099865,7.63197142338806
"RP3-395M20.8",6.21881778139131,0.949042686168709,0.692743517281706,4.34337217696754,7.3067999720735,3.29974121954369,3.54430795885473,1.83605831560634
"TNFRSF14",104.406273919092,59.2853328885815,44.5081863622513,87.1147294688788,164.02576806778,125.094945118091,104.361760231497,40.9001160530806
"RP3-395M20.9",1.76979194253692,0.14414601414649,0,1.12433586217948,2.83314667795713,0.657978370140266,0,0.0360780204509702
"FAM213B",33.3276668642041,3.9464850102383,14.5927522978461,3.68166970675231,10.7731645611265,6.78511641163147,21.0372487255047,22.7204773628376
"MMEL1",7.02059325787184,0.166808521727182,1.48749969986939,0.155113534832576,0.725178727207141,1.25830616788795,22.273027280081,13.1186858007171
"TTC34",0.516590511617058,0.603928303488579,0,0.57649077576549,0.544056089944836,0.225507852262683,0.562447742813499,0.605351195641181
"LINC00982",13.8340198471978,0.103551774074881,7.16147341718814,0.0185695455664523,0,0,0,0
"PRDM16",10.0170951326894,0.564839479956942,9.66938659611231,0.0173867547632666,0.0440102125831263,0,0,0
"ARHGEF16",0.156950686722035,0.474781412436192,2.05380225640959,0.291388533747438,0.16255598456414,0.344363387603461,7.63879310334226,11.9502903385206
"MEGF6",9.05675632133985,28.0586007861096,0.494043316117094,0.704295449825385,3.4199368208531,2.94144472173249,11.5196520846998,2.99251004099225
"RP11-46F15.2",0,0.0938072136058733,0,0.288955245963696,0.144259406697257,0.105679937319116,0.273040226470485,0.305244050213288
"TPRG1L",19.8087480976258,13.2720443974464,14.8495939758655,4.85989841152641,8.1450697819001,11.3812832883988,12.0888995564635,11.1586644438472
"WRAP73",32.51511322866,23.2819610829882,22.6383024187162,17.4351084194897,32.2728806451947,16.7051127843115,22.8873060869896,28.8898507342183
"TP73",0,0.0629936417997586,0.111915384806502,1.38830968679254,1.2167794733537,0.874306023755421,8.48323117081771,0.90629374582299
"TP73-AS1",9.90246405048726,12.6718397484185,17.9954163958078,3.61887564036473,7.24240738695058,4.2326087825754,25.0600092264731,8.47013281723546
"SMIM1",0.371838551841305,7.28456920459443,4.38767212403369,10.4027555885024,3.70881532115635,3.35610537955148,26.4729716867761,23.2866956132054
"LRRC47",28.7195625215098,23.7937595091427,35.2967103538572,15.8183956855267,29.8869354844831,21.8986637799961,38.0183791870982,58.2575800896261
"CEP104",24.1506785245428,14.93643263814,19.1470872600994,16.5391554137305,22.0572053865813,13.9107655760031,21.5911919748474,30.8171216372893
"DFFB",3.86370470166767,4.46415785511177,1.0990373598598,2.22485023195044,6.87897266284312,2.79872252704372,5.91522381664502,6.05007486484891
"C1orf174",31.3221063239519,36.4067148961278,39.0491808412792,13.9975200552829,39.6570799881431,24.7232877183966,41.8414794511438,50.1883901088175
"LINC01134",0.158586725847004,0,0,0.133005352835638,0.10195920503598,0.19247523544634,0,0.39494782955442
"AJAP1",0.476324489606533,1.47964588056133,5.33748584201535,0.0372983993541111,0,0.303868062272039,1.14040766165667,0
"RP11-154H17.1",0,0,0,0,0,0,0,0
"NPHP4",5.58741783960831,4.14530540934399,2.48075737624733,0.266680847223832,2.0446331692368,2.77994527700656,3.06245542880378,2.48112781408928
"KCNAB2",5.92975117851608,4.38237313895493,2.21999883790129,11.1715063438888,69.916158114062,56.4328748471004,0.656830387646094,4.32118005329588
"RP1-120G22.11",0.270226522787257,0.359459074917206,0.192813977316592,0.209189573877442,0.159074482798514,0,2.81007687760946,0.422050374622238
"RNF207",4.55616412052159,13.7836967783986,3.59747196907893,1.49735243584418,4.29058248433988,0.464961911870908,6.14805372744112,6.42865578045899
"ICMT",45.846627219834,35.3422502347768,35.7667765370484,10.4087416950289,19.3927705981282,16.7938154301027,17.1419042767203,58.7624482615193
"LINC00337",0,0,0,0.288298151153522,0.31692141622902,0.304796155542682,0,1.07301656306564
"GPR153",0.64193051615707,22.0980912871785,7.60973346202623,0.0569604664743226,0.586056839795218,1.28431722938502,0.348216331485233,1.9694507594549
"ACOT7",27.4083839253832,8.20720825658872,6.22892397715838,2.20475524743684,21.1187104215824,21.9226448266367,21.4510026405243,51.2111192766767
"RP1-202O8.3",0.781884845011476,0.673656668838494,1.37215784177949,0.821999589202809,1.38758232282591,0.131402770067045,2.79884716238074,0.950301562166632
"HES2",1.72027767843504,0.703565380919087,0,0.155474667268665,0.469811749985188,0.221835716596354,3.37207047620142,10.4082393755928
"ESPN",1.01320302352277,0.302350702943003,0.274377122015213,0.317027082830411,2.33700747897555,0.035174661187111,9.57262260408571,13.463429212061
"TNFRSF25",24.1934183373281,1.68933038115223,0.358740684880778,1.41480054864157,91.9920856659497,3.34072096386227,3.8402810010707,2.85973459394596
"PLEKHG5",25.5130038663396,3.28960239759469,1.04539091121081,0.291550365189126,0.945627705673938,1.74784538486952,1.11562458951712,3.53754880626407
"NOL9",17.9154156173616,17.0786878514843,15.4133354201229,12.2344162684578,17.9958202844935,8.97959437949637,13.4804975726388,25.3903097217346
"TAS1R1",0.0874186165461936,0.064542991408876,0.45467503693098,0.217917251569561,0,0,0,0
"ZBTB48",15.5747252632964,13.0551058065964,15.8050526736084,11.3535653585445,14.207845118613,11.4409927260485,17.0177655164544,13.4471712111682
"KLHL21",12.0311049758943,22.2795265257656,22.1713767029489,5.29077156165961,18.6723907313032,17.4426398301011,52.3890244896164,9.10006791529208
"PHF13",5.7256447825173,11.8406092929895,10.3990271513523,2.91265851287307,7.34359853708714,2.95200773513012,29.3448421065038,11.4391038740757
"THAP3",18.6839128709386,28.0242660414361,28.7762767380454,8.50105662679939,15.0154858620361,10.5001065967828,25.0052570437925,17.2212197422267
"DNAJC11",11.3957668593287,10.9996326194159,11.9592184470481,5.78514974026392,10.7942204055104,10.4742995189855,20.2458172896805,17.1724704205477
"RP11-242F24.1",0.0978796047582408,0.329432414304746,0,0,0.0569559486420074,0,0,0
"RP11-312B8.1",1.00457713074652,0.387418362666356,0.46131174720003,0.098203393715742,0.206285475550844,0.133164657596242,2.44421685196199,0.767192599110313
"CAMTA1",290.008641440804,158.549599696435,357.3632973083,59.2380104819536,86.6951576033707,143.963397764408,266.512052122386,271.64292319315
"RP4-549F15.1",1.92988763882419,0,0,0.0432326954003265,0,0,0,0
"VAMP3",137.538452068754,67.6461725092201,94.8319978464348,18.7893956078367,31.2245397375601,86.3354208469701,75.0988569055596,86.7182739500528
"PER3",15.3272103409213,30.3743159569431,17.1216432398014,1.90282146620724,4.85843295174268,13.7882424525571,20.0939959331434,8.72776607161622
"RP3-467L1.4",0,0.0655628892017987,0,0.191549366980943,0.429935133221802,0.244458272564275,0,0
"UTS2",0.564281603509433,0.26908940414726,0.351955659218229,0.637513902167826,22.4752523261374,5.40237645240054,0,0.0589282240677363
"TNFRSF9",0.325091495845464,2.84164628811768,1.7840064608109,2.2900834192444,120.749312699841,7.07738779345804,1.38725659729889,1.01283615391088
"PARK7",405.069812904807,454.099942025332,536.564889351578,188.672886316248,467.829495478877,378.290643731486,465.687908268768,685.472960500794
"ERRFI1",66.5843895182667,149.487506423276,182.159574935523,11.2194862643849,42.9619409604704,44.851539827612,355.956076290409,147.105295058045
"RP11-431K24.1",0.660376128406343,2.55673775639063,6.46023871511109,0,0.348204992715337,0.795057917504549,7.012647282492,2.17193599860861
"SLC45A1",7.02626242705147,7.93640021323317,8.67967224954751,0.610970701931981,1.36011423736429,0.436098926803416,1.9202042245538,5.06335833084099
"RERE",72.5088376266145,48.5933499945439,52.5218575174651,36.1674447671225,33.4474932833071,33.8987599908948,51.1074213645204,34.4851156645336
"RP5-1115A15.1",0.123022263338996,0.207468968795826,0,0.488163733584837,0.546834298372868,0.143982385770854,0,0
"RP4-633I8.4",0.444413434262587,0,0,0,0.0484045398726857,0.0456700791654286,0,0
"ENO1",360.058764133429,367.021663041359,298.491694100482,130.050540354368,396.155199065721,537.771354279524,616.730266823304,1339.82030751827
"ENO1-AS1",2.09261852898947,0.681821962215366,0,0.816593274632856,1.29907013382704,1.62806332649004,2.31641495006443,1.8052131622831
"CA6",0,0,0,0,0.169916546559716,0,1.06443501260296,0.126218276541006
"SLC2A5",0.242128698667203,8.63578087338245,2.7677933820444,16.5859002057058,0.302940643445605,12.9218433115522,0,0.536370442942661
"GPR157",2.19622385380503,4.40573125380356,3.12863062764708,4.00871618150747,2.50570845357158,23.4531220323887,7.67990456007545,8.80152686567621
"MIR34AHG",1.16234434825967,2.21723512272696,2.19982572837533,1.16880750443514,0.465250595051547,2.79668563402937,1.69947444440201,2.05984300546071
"RP3-510D11.2",1.35189727243927,2.66190415204271,1.93571172236287,0.775412775922729,0.472696446427387,1.43429421967548,2.44117999312364,2.27944039215327
"H6PD",31.0758134799063,52.4035340067052,20.2564889355433,5.39406009100044,9.51452426713217,16.7198233557239,15.1125227758908,6.01422644962237
"SPSB1",22.4125392835126,38.6445817512968,24.3827021272925,4.90806773944302,15.4690146402293,3.1952823296754,38.3839785502628,22.0215230516433
"SLC25A33",35.6738048493241,38.2457031967579,55.6901678024221,28.5482381145787,43.0195286380523,47.7107722203588,99.9209790091662,87.858424673248
"TMEM201",6.96676810433791,5.1518782084931,3.43631857853036,1.70441107897558,2.52485369696379,3.13233836001518,2.93409946098768,3.94023366662008
"PIK3CD",1.14694488466099,3.18409118142848,2.03105378541993,10.6135177027802,41.6789340600414,26.5017794356034,3.60146073556526,1.56860595979843
"PIK3CD-AS1",0,0.0639514705544727,0,0.222910731905279,0.54611214888094,0.87420359305257,0,0.261877560579893
"PIK3CD-AS2",1.20450177320427,11.1626637939173,4.09166293333324,10.7056832275141,1.83111968552497,1.05399990845904,20.6518288149271,12.2253567630447
"CLSTN1",63.049694191439,70.4506636156873,45.1445236843211,14.8192371610532,31.8303068088608,20.9283954862595,45.6797091730846,30.3311282182217
"CTNNBIP1",70.778114730391,27.8313378138756,23.9238143704687,14.5772428959392,29.5350047828258,48.8511325939716,52.6184594921024,143.059144757428
"LZIC",24.9690135412309,41.0214594473156,36.4253904455139,14.9239859187203,42.2124214951118,40.7955359756153,36.9868848393925,58.1617032713373
"NMNAT1",11.3251630335186,9.06890385478521,5.18687929883941,3.97538118180048,5.4469959691622,6.36825743610118,3.43819004420331,7.71374690840096
"RBP7",886.787318418485,2.62915502537611,3.75152170100012,1.0966597725661,0.97216199252733,37.4598024907666,29.3205633967917,24.3366415701231
"UBE4B",17.9635249183685,18.0424754930944,14.7561919602419,12.1450948463432,24.0587392265665,16.4970088158181,13.4384295018958,20.8442856108534
"KIF1B",34.359645109665,32.1138622576459,24.111345757583,7.87304421384256,17.94593173207,35.7149496423288,29.4781415538557,16.0284953424352
"PGD",25.9367239391663,57.8645006725986,24.7302363780626,28.6794693410744,43.8476742985005,133.288664281136,66.6829857094736,187.803811963313
"RP4-736L20.3",0,0,0,0,0.0901307540482729,0.12198845636203,0,0.190837108886502
"APITD1-CORT",0.376578050319865,0.0724300566482716,0.152835394598828,0.270042406486361,3.23747402739923,0.22077932867818,0.823924764623666,0.27515382195814
"APITD1",5.79154690156132,4.68975216645082,7.87714443332956,1.91140447141997,1.99280498681104,1.36106027566593,3.37631788112979,10.4150867206051
"CORT",3.96427261955102,0.248406966126232,0,0.0272532525939373,0.0176227353022863,0,0,0.161566001173052
"DFFA",51.2881486061799,32.2465179604362,36.8636734784086,19.9379693470637,26.7411648260598,25.5225745881522,49.5191240767775,52.7264169473719
"PEX14",15.9435183210404,12.7925666574473,10.2079622937182,8.06581735675024,15.0126201074832,5.6250119962944,17.3784665432926,14.3948324954449
"CASZ1",9.22271304283264,0.532885497187886,3.24033440784479,1.78864816464836,7.03911631416215,3.36764760217944,13.9448735190666,13.5891684284553
"RP4-734G22.3",0.641419854601337,0,0,0,0.154629981927889,0,0,0.558031451926567
"C1orf127",0,0,0,0.0310022090314023,0.0542499850886214,0.962908227038638,0,1.38055380215356
"TARDBP",58.3349893108311,36.5229772553659,50.4954315802106,18.1934415659976,34.8722917428054,34.7706281620883,29.6927194675566,40.8837596648387
"RP4-635E18.8",3.57609598595528,0.676328085719212,0.211618981905725,0.130103206956386,0.21891253292876,0.718694130643264,0,1.0473560862297
"SRM",48.1832109416699,44.0308605962,39.9982926422579,51.2085673957903,17.5622812315544,24.2247503882018,44.8874522901827,90.1841333508577
"EXOSC10",37.9824076924004,24.2502754745947,31.967372425855,13.4738622834173,36.2616416751166,19.4168500726378,39.9923726426637,31.5615813933946
"RP4-635E18.6",0.795559214618669,0.311491048204225,3.73854825618692,0.0527544872549762,0.106173777698707,0.593090512886918,1.61673106356416,4.13326905318303
"MTOR",16.4916812672501,7.91573010086378,8.17062454825822,10.6053904788004,16.288208390797,16.7387148963169,15.8339539866595,12.8906026908691
"UBIAD1",19.2239594794206,15.4489249799138,27.9343355071589,16.9621776333133,31.7525447413412,11.7377355546626,37.2274471641022,23.5853226803723
"PTCHD2",0.828335021756219,0.136615839804314,0.141036383296835,0.346788447296979,0.257129910482517,0,0.529758663143418,0.379906878537841
"RP1-69M21.2",0,0,0,0,0.02203889388731,0.105404286332691,0,0.0892134991443533
"FBXO2",3.35765034286398,3.84104646950518,1.34234801653263,4.28022092343548,9.5467550995536,1.68462336416831,94.2500902724923,58.1875539978787
"FBXO44",9.75400496570101,28.9617815128429,13.9286552587338,18.1739916042363,34.778593505581,10.1726057770484,42.9129274624695,25.9752637376329
"FBXO6",14.3712491688964,19.7759813407995,6.37368807531943,15.2132826081685,23.9907709702576,42.898671692318,20.1969657707535,25.9192020922273
"MAD2L2",68.9237197960818,48.1434824667967,46.2397565525524,33.2575193617877,67.3630096294792,55.987162291904,77.7153513439533,99.2632828274256
"DRAXIN",2.82579886640915,0.632852129083806,0,1.11538426020742,5.56166020237846,0.34008414212864,3.78437623799004,0.830184388375793
"AGTRAP",101.38821453006,104.802036232175,34.2033556667435,17.1554588121703,87.0280859549874,128.33703332308,100.385343183161,129.223849701985
"C1orf167",3.23220130992489,5.42741397698923,12.2378296753742,0.828509853624468,0.0922979553812542,0.0928461898407568,0.555612176485574,7.234591253081
"MTHFR",22.2419555553025,22.2831320135566,33.6816245880894,12.4441962966248,9.96536301025499,27.8486793165525,17.0295103121431,7.2817949044214
"CLCN6",11.0849595728637,12.4973822576767,8.63946885660414,6.04922982951695,4.63548817420201,13.1184743289419,7.43720047029079,4.60957638465823
"NPPA-AS1",1.22360558937928,0.43234328271942,0,0.485380203012898,0.0804361108550897,0.785196628493921,0.265219065643841,0.622045968146015
"KIAA2013",34.5125739858414,21.8701549698024,18.4648492111628,8.40977951148455,10.9515879075192,24.937138799273,10.8279139464347,13.2554395625041
"PLOD1",66.6119162789803,107.727634833867,49.693891816129,5.70826808184993,5.97700776080652,33.3884313798526,49.5640031067123,41.3178738840911
"MFN2",20.3752502208219,16.8599591971001,19.7819309632057,7.70134126212448,11.6559364983081,19.9705701622707,16.6940801029344,16.893059357281
"MIIP",37.6430961045856,40.5920609280619,32.904595420972,22.931018761551,59.238492010182,63.7240591815696,33.1587008956499,58.1760048559707
"TNFRSF8",10.149478832088,1.43110985712805,0,0.217771589450717,2.92710202528813,5.94871450523246,0,0.0401927483439583
"TNFRSF1B",103.164606679531,8.0638349718151,8.0232079603641,19.0190576170797,295.586080624111,255.634763195364,3.86407633054981,7.96330819574329
"VPS13D",36.9873561162316,20.2598457035814,52.4477416457046,11.4880511305586,25.8494323002171,18.164091417442,16.8862620936115,11.7465305343653
"DHRS3",76.1363424818417,34.427857596802,19.8292341149228,1.73172488296,30.5532954259409,37.3158681189989,49.6263371188849,31.8372521205405
"RP11-474O21.5",1.29959741186148,0.319671149296953,0.436703500435695,0,0.247155838442935,0.340987880915691,0,0.308088454689428
"HNRNPCL1",0,0.0848289791860428,0,0,0.0257553440456118,0.153399463431428,0,0
"PDPN",10.754240571551,125.381845344839,0.863941246951809,0.204484219038731,0.25851045769623,8.53275807165398,37.3941717941117,3.10429849323065
"PRDM2",34.3741282383956,58.07554668824,28.4239688640091,107.556541946494,107.048894799288,42.4672694549711,37.7974783430371,20.2875533394382
"KAZN",9.25951517037443,17.5019173023149,13.830739376739,0.998330803953662,0.45468489184503,0.0717351366590221,11.8933265440042,9.8760494301015
"TMEM51-AS1",0,0.234233090298552,0.362506792471024,0,0.0658534418470054,1.22099015592326,1.81080583447763,0.0715893201334081
"TMEM51",11.7873665742711,9.55160443639355,23.5369953931617,1.63604088054194,0.454062095421204,42.9180645509169,22.2823908174849,9.59886391929068
"FHAD1",0.850170572012364,34.8982600916936,2.25343315585691,0,0.492083911777579,6.46095834887248,2.58759986824177,2.54976663157701
"RP3-467K16.4",0.146945459429387,0.0799351757698577,0,0,0.819908883418797,0.267967519597954,0,0
"EFHD2",53.7787192011066,19.853272765471,10.3928877633219,16.1560524629299,60.9599517059531,157.800751518225,11.428193168707,38.5984875075708
"CTRC",0.120108578154652,0,0,0,0.376068476518187,0.230307751784041,0,0.382092865231605
"CELA2B",0,0.114350469322914,0,0,0.0399549946939767,0,0,0
"CASP9",4.97915458083561,7.38988652118187,12.336734284485,8.04954353158558,9.35444176698207,19.6030786429045,6.79620875814278,9.61282948189758
