"T_cell","Endothelial_cell","B_cell","Fibroblast","Cancer_cell","Myeloid_cell","Mast_cell","pDC"
"AC002467.1",1.71595749187103,3.11146732535062,1.06825597339397,1.36154160899233,2.48311279807938,2.39300971698068,8.73449504695019,7.34851057241091
"AC002480.2",0.118123886230167,5.96746290139448,0.334118196866641,0.0636207300962573,0.180347546484102,0.384675535250179,0,0
"AC003102.1",1.64769043099699,1.66965504901474,0.950677826453526,1.59086142983558,2.46725513096567,1.46386343185106,1.76249343471196,2.01607022650936
"AC003681.1",1.18828312314249,2.20087373962565,1.35986573807984,0.888395306491338,1.34575112655635,1.59097950856592,2.74709426104538,3.75693082608893
"AC004130.1",2.07081904788607,0.94120811349854,0.830437549387081,3.4364507606967,17.9227433872443,2.30548899613055,19.0306285061915,0
"AC004241.1",2.38325880673064,1.59525915317659,2.41190039425988,1.64024183727568,3.2446733711765,2.52200215972301,0,5.18183492197398
"AC004466.1",0.420796316386951,0.414514910847351,0.122200154936992,0.42792784319194,0.481595329130041,0.62845112908996,0,0
"AC004520.1",2.1591753684234,0.71863010717214,2.61241912237986,0.518936808015098,0.425717898327515,3.22858874769237,19.3960957060982,14.568462130262
"AC004540.1",0.422948763257804,10.7072657719758,1.08329174636274,7.1245631901918,4.89296476179224,1.05864442060657,5.20730543050053,0
"AC004585.1",24.8052388614801,0.509904878539132,3.60377179218439,0.413522123743328,0.802447780428566,0.907382431561773,0,0
"AC004687.1",58.3212586725948,1.75073453532454,107.000312829147,1.04868801687744,3.24026720509303,56.2274897229485,51.5894239964837,137.594916270892
"AC004771.3",1.07473960079204,1.11450431997006,1.59726282114118,0.939931046490787,1.21796656402973,0.511927148217575,4.84441572100245,0
"AC004803.1",0.315726901848688,0.783105783051006,0.202718258465921,2.03284907545217,3.79944223281816,0.554145689297315,0,0
"AC004812.2",5.83322666000946,8.03978584741291,3.79399281695144,4.64019582658375,9.25202366717414,3.08622692439314,3.2016524143746,1.6492560206091
"AC004816.2",0.0767477903805101,0.93302969313711,0,4.86732084944868,0.514712449994145,0.133004394833436,1.0226872949512,0
"AC004817.3",15.0460372215154,0,0.350187984280722,0.291850117820091,0.458797307423623,13.0719161789275,4.18175583564027,17.1265028238355
"AC004832.6",13.6966623597826,0.549596330988153,5.74828923507346,0.167708799087637,0.359532368767958,0.468752934106,5.87023360138217,0.659156240462833
"AC004846.1",0.754457233072475,0.560222654087875,0.718404614467289,2.4490725600692,0.652191099108501,2.61736985866498,0,43.0667480145709
"AC004854.2",2.72507609151024,2.18292894616457,2.08960390361891,0.344071526358481,0.952848584573329,7.19785821991317,5.54883923711036,4.32692531209902
"AC004865.2",16.8020976432547,0.422395505382024,5.94194342350821,0.496574715605391,0.635357705793882,4.19494690130291,10.074696864296,5.09113452490059
"AC004918.1",0.651580304059775,9.06428356624812,1.32487589595186,0.266457085833735,0.645255558077643,1.60788679595346,0.306776979578163,0
